30,701,1
30,936,1
30,988,1
30,1352,1
30,1585,1
30,1849,1
30,2084,1
30,2103,4
30,2149,1
30,2614,1
30,2682,1
30,2829,1
30,3310,1
30,3338,1
30,3952,1
30,4047,2
30,4078,1
30,4119,1
30,4725,1
30,4760,1
30,4782,1
30,5136,1
30,5277,5
30,5407,1
30,5830,1
30,5905,2
30,5968,31
30,6049,1
30,6536,1
31,97,1
31,1583,3
31,2373,1
31,4354,1
31,4648,1
31,6475,3
32,2006,1
32,2691,1
32,3265,1
32,3504,2
32,4732,1
32,6437,1
33,460,1
33,1122,1
33,1401,1
33,2362,1
33,2430,1
33,2683,1
33,3890,1
33,4069,2
33,4740,1
33,4936,1
33,5183,1
33,6310,1
33,6509,1
34,97,1
34,490,1
34,912,1
34,1120,2
34,1143,4
34,1195,1
34,1470,2
34,1839,1
34,1849,1
34,1919,1
34,1937,1
34,2006,2
34,2084,2
34,2370,14
34,2469,1
34,2871,1
34,3187,2
34,3194,7
34,3624,1
34,3739,1
34,3925,1
34,3955,1
34,4033,1
34,4725,1
34,4953,1
34,4973,1
34,4984,4
34,5266,1
34,5529,1
34,5562,1
34,5723,1
34,5744,1
34,5990,1
34,6056,1
34,6470,7
34,6532,7
35,37,1
35,62,2
35,361,1
35,457,2
35,575,1
35,919,4
35,936,1
35,937,1
35,1709,1
35,1998,1
35,2041,1
35,2084,3
35,2103,2
35,2144,1
35,2262,1
35,2523,1
35,2611,2
35,2774,1
35,2804,1
35,2828,1
35,3022,1
35,3159,1
35,3346,1
35,3573,3
35,3751,1
35,3861,1
35,3890,1
35,4047,1
35,4084,1
35,4147,2
35,4195,1
35,4492,1
35,4505,1
35,4718,1
35,4725,1
35,4775,1
35,4797,1
35,4904,1
35,4941,1
35,4970,1
35,4984,1
35,5136,2
35,5183,1
35,5407,1
35,5787,1
35,5830,1
35,5970,4
35,6196,1
35,6297,2
35,6353,1
35,6489,2
36,6290,1
37,227,1
37,254,1
37,287,1
37,442,1
37,530,1
37,556,1
37,566,3
37,677,1
37,732,1
37,789,1
37,1483,1
37,1566,1
37,1849,3
37,1968,1
37,2262,3
37,2434,2
37,2449,1
37,2489,1
37,2538,1
37,2571,1
37,2691,5
37,2729,1
37,2859,1
37,2923,1
37,2965,7
37,3060,1
37,3194,1
37,3265,12
37,3504,1
37,3713,1
37,3839,1
37,4019,1
37,4033,1
37,4078,1
37,4122,4
37,4147,1
37,4250,1
37,4479,1
37,4532,1
37,4536,1
37,4545,1
37,4620,1
37,4737,2
37,5266,1
37,5354,1
37,5359,1
37,5777,1
37,6011,1
37,6049,1
37,6324,1
37,6343,1
37,6350,1
37,6416,1
37,6417,1
37,6540,1
38,138,1
38,210,1
38,254,1
38,272,4
38,358,3
38,378,2
38,460,1
38,520,1
38,530,1
38,566,1
38,574,1
38,604,1
38,623,1
38,624,1
38,650,1
38,667,1
38,691,1
38,699,1
38,715,1
38,740,1
38,789,15
38,796,1
38,826,1
38,851,1
38,856,1
38,1050,1
38,1083,1
38,1105,4
38,1120,1
38,1140,1
38,1143,1
38,1189,1
38,1297,1
38,1432,1
38,1470,1
38,1483,1
38,1537,1
38,1564,1
38,1593,1
38,1605,1
38,1612,1
38,1613,1
38,1717,2
38,1736,1
38,1738,8
38,1749,6
38,1753,1
38,1792,2
38,1825,1
38,1849,11
38,1866,1
38,1907,1
38,1949,1
38,1970,1
38,1980,1
38,1990,1
38,2016,1
38,2052,1
38,2082,1
38,2110,2
38,2149,2
38,2184,1
38,2201,1
38,2262,1
38,2263,1
38,2290,1
38,2510,2
38,2535,2
38,2545,1
38,2612,1
38,2647,1
38,2665,1
38,2804,4
38,2871,1
38,2873,3
38,2938,1
38,3071,9
38,3192,3
38,3203,1
38,3208,5
38,3233,2
38,3269,1
38,3324,1
38,3409,1
38,3412,2
38,3481,1
38,3521,3
38,3611,10
38,3631,1
38,3813,1
38,3841,1
38,3958,1
38,4078,1
38,4079,5
38,4209,1
38,4232,1
38,4262,1
38,4382,1
38,4395,1
38,4491,1
38,4536,1
38,4550,1
38,4590,1
38,4611,1
38,4634,2
38,4720,45
38,4725,5
38,4763,1
38,4773,1
38,4805,2
38,4838,1
38,4887,1
38,4936,1
38,4997,1
38,5052,1
38,5062,5
38,5067,1
38,5163,1
38,5166,1
38,5183,17
38,5192,1
38,5256,1
38,5262,2
38,5303,1
38,5361,1
38,5375,1
38,5402,1
38,5511,2
38,5554,3
38,5610,1
38,5662,1
38,5672,3
38,5689,29
38,5691,2
38,5695,1
38,5773,1
38,5859,1
38,5910,6
38,5953,1
38,5962,1
38,5986,1
38,5987,12
38,5999,1
38,6049,2
38,6093,1
38,6095,1
38,6310,1
38,6329,1
38,6388,1
38,6444,1
38,6497,1
38,6520,1
38,6532,2
38,6559,1
39,255,1
39,732,1
39,1442,1
39,1606,1
39,1849,1
39,1865,1
39,2103,1
39,2262,2
39,2524,1
39,2678,1
39,2804,1
39,3379,1
39,3796,1
39,4164,1
39,4250,1
39,4398,1
39,4482,1
39,4725,1
39,4937,1
39,5183,1
39,5333,2
39,5735,1
39,5922,1
39,6020,1
40,212,1
40,232,1
40,241,2
40,406,1
40,494,1
40,503,1
40,605,1
40,732,1
40,784,1
40,1168,1
40,1203,1
40,1274,1
40,1306,1
40,1415,1
40,1849,1
40,2152,1
40,2262,1
40,3044,1
40,3367,1
40,3916,1
40,4035,2
40,4074,1
40,4213,1
40,4537,1
40,4603,1
40,4725,1
40,4914,1
40,4916,1
40,5160,1
40,5183,2
40,5611,1
40,6011,1
40,6049,1
40,6414,1
40,6534,2
41,697,1
41,4725,1
42,79,1
42,176,1
42,240,1
42,309,1
42,339,1
42,501,1
42,520,4
42,530,2
42,800,1
42,826,3
42,1189,1
42,1316,5
42,1349,1
42,1441,1
42,1505,1
42,1513,1
42,1518,1
42,1537,2
42,1564,3
42,1613,31
42,1636,1
42,1698,1
42,1738,2
42,1849,3
42,1865,1
42,1907,1
42,2100,1
42,2110,1
42,2310,3
42,2438,1
42,2510,1
42,2535,3
42,2804,2
42,2819,1
42,3068,1
42,3192,3
42,3208,1
42,3242,1
42,3450,2
42,3547,1
42,3621,1
42,3899,1
42,4079,4
42,4084,1
42,4134,1
42,4457,1
42,4536,1
42,4573,1
42,4703,1
42,4706,1
42,4725,1
42,4965,1
42,4968,1
42,4995,1
42,5062,3
42,5118,1
42,5125,1
42,5139,3
42,5141,1
42,5175,1
42,5183,6
42,5279,2
42,5366,3
42,5421,1
42,5467,1
42,5587,3
42,5691,1
42,5884,1
42,5911,1
42,6049,1
42,6055,1
42,6470,1
42,6480,1
42,6535,1
42,6553,1
42,6559,8
43,63,1
43,294,1
43,887,1
43,1279,1
43,1990,4
43,2152,1
43,2691,2
43,2965,3
43,3285,1
43,4035,1
43,4122,6
43,4501,1
43,4697,1
43,4936,1
43,4984,1
43,5277,1
43,5447,1
43,5799,1
43,6021,1
43,6049,1
43,6093,1
43,6489,1
44,212,1
44,241,1
44,406,1
44,478,1
44,530,2
44,912,1
44,1262,1
44,1274,2
44,1849,2
44,2127,3
44,2251,1
44,2262,1
44,2324,1
44,3004,1
44,3184,2
44,3269,1
44,3450,1
44,3833,1
44,4221,1
44,4537,14
44,4631,1
44,4725,1
44,5183,4
44,5394,1
44,5624,1
44,5739,2
44,5873,1
44,6153,1
44,6213,1
44,6283,1
44,6533,1
45,151,1
45,305,1
45,745,1
45,1450,1
45,1460,1
45,1564,2
45,1644,2
45,1730,1
45,1855,1
45,2064,1
45,2290,1
45,2434,1
45,2498,1
45,2573,1
45,2825,1
45,2861,1
45,2960,2
45,3117,2
45,3281,1
45,3464,1
45,4164,1
45,4232,1
45,4648,7
45,5183,2
45,5681,1
45,5828,1
45,5989,1
45,6200,1
45,6261,1
46,97,1
46,232,1
46,241,8
46,393,2
46,503,2
46,606,1
46,744,1
46,853,1
46,912,1
46,1162,1
46,1168,16
46,1220,1
46,1274,1
46,1716,1
46,1839,1
46,1849,1
46,2149,1
46,2262,1
46,2315,1
46,2535,1
46,2553,1
46,2929,1
46,3022,1
46,3184,2
46,3217,1
46,3313,1
46,3346,1
46,3517,2
46,3765,2
46,3815,1
46,3974,1
46,4035,1
46,4160,1
46,4258,1
46,4401,1
46,4537,4
46,4631,21
46,4725,1
46,4784,1
46,4916,1
46,4984,1
46,5128,1
46,5183,2
46,5192,1
46,5366,1
46,5494,2
46,5873,1
46,5968,3
46,6011,2
46,6025,1
46,6045,1
46,6049,1
46,6050,1
46,6100,2
46,6284,1
46,6432,1
46,6534,8
47,1170,1
48,516,1
48,570,4
48,656,1
48,886,2
48,1250,1
48,1596,1
48,4433,1
48,4725,1
48,5087,1
48,5808,1
48,5968,1
49,2293,1
49,2871,1
49,4186,1
51,2043,1
51,2270,1
51,4019,1
51,4763,1
52,1557,1
52,1849,1
52,2819,1
52,5786,1
52,5953,1
53,3186,1
53,5607,1
56,62,1
56,68,1
56,79,2
56,97,1
56,212,10
56,287,1
56,289,1
56,294,1
56,345,1
56,374,1
56,393,2
56,409,1
56,446,1
56,460,2
56,468,1
56,498,1
56,503,13
56,530,1
56,536,2
56,608,1
56,614,1
56,626,1
56,669,1
56,697,3
56,720,1
56,732,1
56,763,3
56,776,1
56,796,1
56,824,1
56,853,1
56,1044,1
56,1092,4
56,1128,1
56,1132,3
56,1182,1
56,1203,1
56,1220,7
56,1233,3
56,1250,1
56,1256,1
56,1262,1
56,1265,1
56,1303,1
56,1323,1
56,1437,1
56,1439,1
56,1441,1
56,1466,1
56,1517,1
56,1616,1
56,1748,1
56,1795,1
56,1803,4
56,1810,1
56,1824,1
56,1849,2845
56,1885,1
56,1888,1
56,1910,1
56,1960,1
56,1966,2
56,1970,2
56,1990,2
56,2077,1
56,2097,1
56,2110,1
56,2152,2
56,2178,1
56,2227,1
56,2251,1
56,2262,3
56,2301,2
56,2332,1
56,2347,2
56,2370,1
56,2426,1
56,2434,1
56,2465,2
56,2489,3
56,2496,1
56,2524,1
56,2655,1
56,2683,4
56,2755,1
56,2803,2
56,2804,1
56,2807,1
56,2810,1
56,2828,1
56,2844,1
56,2859,1
56,2861,3
56,2899,1
56,2923,2
56,2956,1
56,2963,1
56,2989,2
56,2999,1
56,3027,2
56,3068,1
56,3076,1
56,3094,1
56,3105,2
56,3112,1
56,3120,5
56,3175,1
56,3192,3
56,3231,1
56,3340,2
56,3367,2
56,3379,1
56,3440,1
56,3478,1
56,3525,1
56,3591,1
56,3598,1
56,3624,95
56,3636,1
56,3645,1
56,3682,1
56,3690,2
56,3698,1
56,3832,1
56,3835,1
56,3890,2
56,3933,2
56,3974,33
56,3978,2
56,3981,1
56,4006,1
56,4019,1
56,4029,2
56,4031,1
56,4035,6
56,4069,2
56,4078,1
56,4079,1
56,4096,1
56,4111,2
56,4147,1
56,4164,1
56,4165,1
56,4226,1
56,4234,1
56,4269,1
56,4325,1
56,4397,1
56,4424,1
56,4449,1
56,4479,1
56,4558,1
56,4580,2
56,4621,1
56,4641,2
56,4725,9
56,4773,3
56,4787,1
56,4849,4
56,4887,1
56,4916,1
56,4995,1
56,5012,1
56,5030,1
56,5037,1
56,5048,1
56,5049,1
56,5087,1
56,5160,1
56,5163,2
56,5183,374
56,5197,1
56,5266,1
56,5279,1
56,5290,1
56,5309,2
56,5357,1
56,5419,1
56,5467,1
56,5519,1
56,5622,2
56,5683,1
56,5714,1
56,5723,1
56,5762,1
56,5787,1
56,5797,1
56,5820,1
56,5830,2
56,5859,1
56,5873,1
56,5919,1
56,5947,1
56,6009,1
56,6047,1
56,6049,3
56,6053,1
56,6060,1
56,6071,1
56,6084,1
56,6093,1
56,6100,1
56,6110,2
56,6251,1
56,6309,1
56,6395,1
56,6400,1
56,6406,1
56,6414,1
56,6435,1
56,6458,1
56,6489,1
56,6535,1
56,6540,2
56,6547,1
57,270,1
57,570,1
57,667,1
57,1460,1
57,1865,2
57,2006,1
57,4035,1
57,4091,6
57,4478,1
57,4984,1
57,5376,1
57,6049,1
58,988,1
58,1183,1
58,1349,1
58,1573,1
58,1585,1
58,2356,1
58,2901,1
58,4006,1
58,4047,1
58,4600,1
58,4797,1
58,5136,3
58,6283,1
60,62,9
60,530,1
60,575,2
60,1018,2
60,1170,1
60,1183,1
60,1517,1
60,1585,1
60,1724,1
60,1990,1
60,2103,3
60,2411,1
60,3068,1
60,3173,1
60,4047,1
60,4094,1
60,4788,1
60,4871,1
61,62,1
61,97,1
61,399,1
61,501,1
61,503,3
61,583,1
61,611,1
61,621,1
61,962,1
61,1172,1
61,1251,1
61,1450,1
61,1517,1
61,1564,4
61,1583,1
61,1596,2
61,1677,1
61,1680,1
61,1730,3
61,1750,1
61,1849,1
61,1960,1
61,1980,1
61,2208,1
61,2262,1
61,2370,1
61,2434,2
61,2441,37
61,2647,1
61,2753,1
61,2768,2
61,2825,30
61,2861,2
61,2873,5
61,2892,1
61,2981,1
61,3117,11
61,3281,1
61,3282,1
61,3321,1
61,3379,1
61,3472,2
61,3763,1
61,3791,1
61,4232,4
61,4240,4
61,4254,1
61,4648,9
61,4725,1
61,4787,1
61,4788,1
61,4849,1
61,5078,1
61,5093,1
61,5183,3
61,5325,1
61,5347,1
61,5538,78
61,5586,1
61,5610,2
61,5623,1
61,5689,1
61,5735,1
61,5943,1
61,6047,1
61,6049,3
61,6149,1
61,6249,1
61,6280,1
61,6400,1
61,6414,2
61,6540,1
62,65,1
62,79,1
62,90,1
62,95,1
62,97,3
62,127,1
62,138,3
62,206,1
62,212,1
62,237,1
62,262,1
62,272,1
62,304,1
62,309,4
62,311,2
62,313,1
62,341,25
62,358,1
62,377,1
62,388,1
62,406,2
62,409,1
62,419,1
62,425,1
62,434,1
62,452,1
62,460,3
62,486,1
62,501,1
62,520,24
62,530,2
62,561,1
62,568,1
62,574,3
62,592,2
62,611,1
62,614,2
62,652,2
62,667,2
62,686,1
62,718,1
62,737,1
62,754,1
62,778,2
62,784,1
62,789,11
62,792,1
62,796,2
62,826,14
62,835,1
62,854,1
62,857,1
62,916,1
62,954,2
62,962,2
62,973,1
62,990,1
62,1002,1
62,1091,1
62,1111,1
62,1120,1
62,1141,1
62,1165,1
62,1168,2
62,1189,2
62,1192,2
62,1233,7
62,1248,1
62,1251,1
62,1254,1
62,1256,1
62,1272,1
62,1276,1
62,1307,1
62,1313,1
62,1316,13
62,1325,1
62,1349,2
62,1402,3
62,1413,1
62,1422,1
62,1423,1
62,1441,1
62,1498,1
62,1537,17
62,1561,1
62,1564,14
62,1593,1
62,1613,19
62,1635,1
62,1636,1
62,1653,1
62,1707,2
62,1716,1
62,1738,32
62,1744,1
62,1749,18
62,1752,1
62,1753,1
62,1755,1
62,1777,17
62,1792,1
62,1804,2
62,1849,20
62,1888,1
62,1907,1
62,1914,16
62,1917,1
62,1933,1
62,1970,2
62,1979,1
62,1983,2
62,1988,1
62,1993,1
62,2003,1
62,2012,47
62,2016,1
62,2060,1
62,2065,1
62,2077,1
62,2100,3
62,2110,2
62,2115,1
62,2123,1
62,2128,1
62,2140,1
62,2169,1
62,2183,1
62,2184,7
62,2200,1
62,2204,1
62,2208,1
62,2224,1
62,2227,1
62,2229,1
62,2248,1
62,2262,10
62,2271,2
62,2278,1
62,2332,2
62,2336,1
62,2347,1
62,2365,1
62,2388,2
62,2409,1
62,2426,1
62,2436,1
62,2438,1
62,2440,1
62,2452,1
62,2461,3
62,2471,1
62,2489,2
62,2510,7
62,2520,1
62,2535,9
62,2541,1
62,2552,2
62,2558,2
62,2569,2
62,2597,1
62,2612,2
62,2643,1
62,2651,2
62,2655,1
62,2659,1
62,2691,2
62,2693,1
62,2708,1
62,2757,3
62,2762,1
62,2794,5
62,2800,1
62,2804,37
62,2814,3
62,2819,10
62,2832,1
62,2838,2
62,2839,2
62,2848,1
62,2854,1
62,2856,1
62,2859,1
62,2866,1
62,2871,3
62,2873,6
62,2875,14
62,2929,1
62,2969,1
62,2973,1
62,2991,1
62,2995,1
62,3056,1
62,3068,1
62,3071,23
62,3074,1
62,3076,1
62,3079,1
62,3156,1
62,3172,1
62,3188,1
62,3192,2
62,3208,7
62,3217,1
62,3230,2
62,3242,7
62,3247,1
62,3285,1
62,3290,1
62,3295,1
62,3308,1
62,3321,3
62,3324,5
62,3334,1
62,3407,1
62,3443,1
62,3445,1
62,3468,2
62,3512,1
62,3517,1
62,3518,1
62,3546,1
62,3590,1
62,3611,2
62,3624,1
62,3714,1
62,3719,2
62,3736,1
62,3742,2
62,3764,8
62,3792,1
62,3814,1
62,3822,1
62,3833,2
62,3856,1
62,3863,2
62,3865,1
62,3879,1
62,3902,2
62,3958,2
62,3974,2
62,4018,1
62,4019,1
62,4024,1
62,4029,3
62,4040,2
62,4042,1
62,4076,1
62,4078,1
62,4079,17
62,4100,1
62,4101,1
62,4134,2
62,4160,1
62,4164,1
62,4187,2
62,4221,1
62,4252,1
62,4289,1
62,4304,1
62,4307,1
62,4364,1
62,4367,1
62,4375,1
62,4380,2
62,4381,2
62,4431,1
62,4433,2
62,4457,2
62,4475,1
62,4533,4
62,4536,1
62,4549,1
62,4593,1
62,4634,1
62,4638,1
62,4669,2
62,4699,1
62,4703,2
62,4706,1
62,4725,11
62,4748,1
62,4763,6
62,4773,1
62,4785,1
62,4788,1
62,4797,1
62,4841,1
62,4849,1
62,4882,1
62,4887,2
62,4903,1
62,4916,5
62,4919,1
62,4936,1
62,4941,1
62,5002,1
62,5017,1
62,5034,1
62,5044,1
62,5062,15
62,5087,2
62,5119,1
62,5125,1
62,5139,6
62,5164,1
62,5166,11
62,5183,23
62,5190,1
62,5192,1
62,5219,1
62,5237,1
62,5241,1
62,5242,1
62,5245,8
62,5272,1
62,5286,1
62,5288,1
62,5297,1
62,5333,1
62,5346,10
62,5361,1
62,5366,10
62,5376,1
62,5379,1
62,5405,1
62,5426,1
62,5447,1
62,5452,3
62,5518,1
62,5554,13
62,5603,1
62,5622,1
62,5623,3
62,5672,2
62,5691,10
62,5698,1
62,5728,3
62,5736,1
62,5739,1
62,5745,1
62,5755,1
62,5762,2
62,5767,1
62,5797,1
62,5804,1
62,5846,6
62,5851,1
62,5860,1
62,5862,1
62,5866,1
62,5873,1
62,5884,4
62,5890,1
62,5910,12
62,5911,2
62,5934,1
62,5936,1
62,5945,1
62,5950,1
62,5953,1
62,5962,1
62,5967,1
62,6001,1
62,6013,1
62,6014,1
62,6021,2
62,6049,5
62,6050,1
62,6068,1
62,6081,1
62,6133,1
62,6143,1
62,6176,2
62,6185,1
62,6189,1
62,6194,1
62,6229,1
62,6235,1
62,6241,1
62,6266,1
62,6293,1
62,6298,1
62,6390,1
62,6402,1
62,6428,1
62,6435,2
62,6437,1
62,6453,2
62,6509,1
62,6527,1
62,6559,8
63,79,1
63,255,4
63,283,1
63,289,1
63,406,1
63,490,2
63,530,3
63,532,1
63,536,1
63,732,5
63,951,1
63,959,1
63,1018,1
63,1124,1
63,1132,1
63,1201,3
63,1330,1
63,1441,2
63,1507,1
63,1710,1
63,1740,1
63,1849,3
63,1937,1
63,1966,1
63,1990,1
63,2016,1
63,2077,1
63,2084,1
63,2097,1
63,2100,1
63,2110,1
63,2262,1
63,2603,3
63,2610,1
63,2682,2
63,2751,1
63,2832,1
63,2859,2
63,2965,1
63,3004,2
63,3014,1
63,3143,1
63,3163,1
63,3367,1
63,3435,1
63,3512,1
63,3533,10
63,3538,1
63,3713,2
63,3900,2
63,3902,1
63,4025,1
63,4035,6
63,4047,1
63,4375,1
63,4482,1
63,4547,3
63,4615,1
63,4725,7
63,4763,1
63,4812,1
63,4849,3
63,4851,1
63,4916,27
63,5183,2
63,5250,1
63,5266,1
63,5352,1
63,5403,1
63,5647,1
63,6011,5
63,6021,1
63,6049,5
63,6053,1
63,6158,1
63,6173,1
63,6284,2
63,6390,1
63,6414,1691
63,6442,2
63,6525,1
63,6539,1
65,309,1
65,1183,1
65,2611,1
65,3094,2
65,3753,1
65,4014,1
65,4797,2
65,4904,1
65,5136,1
65,5407,1
65,6297,1
65,6390,1
66,121,1
66,182,1
66,661,1
66,709,1
66,1460,1
66,1781,1
66,2507,1
66,2801,1
66,3613,1
66,3629,1
66,4114,1
66,4524,1
66,5108,1
66,5183,3
66,6049,1
66,6134,1
66,6388,1
66,6414,1
66,6525,1
67,377,1
67,1564,1
67,1583,1
67,2441,1
67,2861,1
67,3117,2
67,4189,1
67,4648,1
67,5175,1
68,84,3
68,97,1
68,255,1
68,456,1
68,457,1
68,503,7
68,530,1
68,537,1
68,580,1
68,701,1
68,912,4
68,1066,1
68,1203,1
68,1287,5
68,1389,1
68,1450,1
68,1503,1
68,1557,1
68,1574,1
68,1644,2
68,1849,1
68,1855,4
68,2001,1
68,2324,1
68,2377,1
68,2426,1
68,2715,1
68,2768,1
68,2796,1
68,2825,2
68,2861,6
68,2873,2
68,3117,2
68,3161,1
68,3192,2
68,3267,1
68,3309,1
68,3835,1
68,3874,1
68,3889,1
68,3900,1
68,4075,1
68,4114,1
68,4232,2
68,4240,2
68,4358,2
68,4648,1
68,4725,2
68,4891,1
68,5183,2
68,5538,3
68,5624,1
68,5689,5
68,5787,1
68,5933,1
68,6249,1
68,6283,1
68,6291,1
68,6328,1
68,6414,2
70,189,1
70,656,1
70,1573,1
70,2103,2
70,2799,1
70,2824,1
70,3208,1
70,3262,27
70,3673,4
70,3751,1
70,3839,5
70,4079,1
70,5171,2
70,5859,1
71,1021,1
71,1553,1
71,5573,1
72,606,1
72,665,1
72,1557,1
72,1990,1
72,2084,1
72,2103,1
72,2949,1
72,2974,4
72,4871,1
72,5136,2
72,5830,1
72,5968,1
73,4725,1
74,287,1
74,290,1
74,361,3
74,446,1
74,479,1
74,489,1
74,512,1
74,536,1
74,669,1
74,776,1
74,880,1
74,931,1
74,1083,1
74,1172,1
74,1220,1
74,1262,1
74,1441,1
74,2077,1
74,2180,1
74,2251,1
74,2593,1
74,2839,1
74,2859,1
74,2944,1
74,3089,1
74,3175,1
74,3187,1
74,3285,1
74,3413,2
74,3736,1
74,3974,1
74,4033,1
74,4152,1
